User_ID,Gender,Age,Location,Verification,Sexual_orientation,Sexual_polarity,Looking_for,Points_Rank,Last_login,Days_of_membership,Number_of_Comments_in_public_forum,Number_of_advertisments_posted,Number_of_offline_meetings_attended,Profile_pictures,Friends_ID_list,Risk,Time_spent_chatting
11894,male,37.7,L,Non_Verified,Heterosexual,Switch,Nobody,15.0,1440.0,1761.0,0.0,0.0,0.0,0.0,,2,0
11895,male,34.7,A,Non_Verified,Heterosexual,Dominant,Nobody,15.0,1636.0,1761.0,0.0,0.0,0.0,0.0,,2,0
11896,male,25.1,F,Non_Verified,Heterosexual,Switch,Nobody,0.0,1635.0,1761.0,0.0,0.0,0.0,0.0,,2,0
11897,male,41.9,A,Non_Verified,Heterosexual,Dominant,Nobody,0.0,1635.0,1761.0,0.0,0.0,0.0,0.0,,2,0
11899,female,29.4,A,Non_Verified,Heterosexual,Dominant,Nobody,0.0,1636.0,1761.0,0.0,0.0,0.0,0.0,,2,0
11900,male,37.3,A,Non_Verified,Heterosexual,Dominant,Nobody,0.0,986.0,1761.0,0.0,0.0,0.0,0.0,,2,0
11901,male,50.1,B,Non_Verified,Heterosexual,Dominant,Women,0.0,994.0,1761.0,0.0,0.0,0.0,0.0,,2,0
11903,female,22.4,A,Non_Verified,Heterosexual,Submisive,Nobody,0.0,1635.0,1760.0,0.0,0.0,0.0,0.0,,2,0
11904,female,25.0,A,Non_Verified,bicurious,Switch,Nobody,0.0,1624.0,1760.0,0.0,0.0,0.0,0.0,,2,0
11905,female,38.7,A,Non_Verified,bicurious,Dominant,Nobody,0.0,1417.0,1760.0,0.0,0.0,0.0,0.0,,2,0
11907,female,32.6,B,Non_Verified,bicurious,Submisive,Nobody,0.0,988.0,1760.0,0.0,0.0,0.0,0.0,,2,0
11909,male,27.6,J,Non_Verified,bisexual,Switch,Nobody,0.0,1621.0,1760.0,0.0,0.0,0.0,0.0,,2,0
11910,male,38.9,S,Non_Verified,Heterosexual,Dominant,Nobody,0.0,278.0,1760.0,0.0,0.0,0.0,0.0,,2,0
11911,male,39.3,B,Non_Verified,Heterosexual,Switch,Nobody,0.0,164.0,1760.0,0.0,0.0,0.0,0.0,8967,2,0
11912,male,58.7,A,Non_Verified,Heterosexual,Submisive,Nobody,0.0,1276.0,1760.0,0.0,0.0,0.0,0.0,,2,0
11915,female,,A,Non_Verified,Heterosexual,Dominant,Nobody,0.0,1434.0,1760.0,0.0,0.0,0.0,0.0,,2,0
11916,male,24.2,A,Non_Verified,Heterosexual,Switch,Nobody,15.0,31.0,1760.0,0.0,0.0,0.0,0.0,,2,0
11920,male,36.4,G,Non_Verified,Heterosexual,Submisive,Nobody,0.0,17.0,1760.0,0.0,0.0,0.0,0.0,,2,0
11923,male,38.7,O,Non_Verified,Heterosexual,Switch,Nobody,0.0,1501.0,1760.0,0.0,0.0,0.0,0.0,,2,0
11924,male,50.6,A,Non_Verified,bisexual,Submisive,Women,-15.0,1079.0,1760.0,0.0,0.0,0.0,0.0,,2,0
11925,male,31.6,A,Non_Verified,Heterosexual,Submisive,Men_and_Women,15.0,465.0,1760.0,0.0,1.0,0.0,0.0,12328,2,0
11926,female,30.9,G,Non_Verified,Heterosexual,Switch,Nobody,0.0,1634.0,1760.0,0.0,0.0,0.0,0.0,,2,0
11927,male,27.4,A,Non_Verified,Heterosexual,Switch,Nobody,0.0,1635.0,1760.0,0.0,0.0,0.0,0.0,,2,0
11928,male,31.2,A,Non_Verified,bisexual,Submisive,Men_and_Women,0.0,1634.0,1760.0,0.0,0.0,0.0,0.0,,2,0
11930,male,33.4,G,Non_Verified,Heterosexual,Submisive,Women,0.0,761.0,1760.0,0.0,0.0,0.0,0.0,11880,2,0
11931,female,38.3,A,Non_Verified,Homosexual,Dominant,Nobody,0.0,1635.0,1760.0,0.0,0.0,0.0,0.0,,2,0
11932,female,25.8,G,Non_Verified,bisexual,Switch,Nobody,0.0,1630.0,1760.0,0.0,0.0,0.0,0.0,,2,0
11934,female,33.3,A,Non_Verified,Heterosexual,Submisive,Nobody,2.0,204.0,1760.0,3.0,0.0,0.0,0.0,,2,0
11935,male,27.8,O,Non_Verified,Heterosexual,Submisive,Nobody,30.0,1292.0,1760.0,0.0,0.0,0.0,0.0,,2,0
11937,male,38.7,B,Non_Verified,bisexual,Submisive,Nobody,0.0,1634.0,1760.0,0.0,0.0,0.0,0.0,,2,0
11939,male,53.1,A,Non_Verified,bisexual,Dominant,Nobody,0.0,11.0,1759.0,0.0,0.0,0.0,0.0,,2,3
11942,male,54.7,G,Non_Verified,Heterosexual,Dominant,Men_and_Women,105.0,38.0,1759.0,5.0,2.0,0.0,7.0,11796,2,0
11944,male,39.1,A,Non_Verified,bisexual,Submisive,Nobody,15.0,1633.0,1759.0,0.0,0.0,0.0,0.0,,2,3
1195,male,33.3,A,Non_Verified,Heterosexual,Submisive,Nobody,1.0,2066.0,2613.0,1.0,0.0,0.0,0.0,,2,0
11951,male,32.7,A,Non_Verified,Heterosexual,Dominant,Nobody,0.0,1431.0,1759.0,0.0,0.0,0.0,0.0,,2,0
11952,male,44.8,A,Non_Verified,Heterosexual,Dominant,Nobody,0.0,1634.0,1759.0,0.0,0.0,0.0,0.0,,2,0
11953,male,41.3,S,Non_Verified,Heterosexual,Dominant,Women,15.0,88.0,1759.0,0.0,1.0,0.0,0.0,,2,0
11954,male,35.3,A,Non_Verified,Heterosexual,Switch,Nobody,0.0,1634.0,1759.0,0.0,0.0,0.0,0.0,,2,0
11956,male,54.0,M,Non_Verified,bicurious,Switch,Nobody,0.0,1631.0,1759.0,0.0,0.0,0.0,0.0,,2,0
11957,male,23.7,O,Non_Verified,Heterosexual,Switch,Nobody,0.0,1329.0,1759.0,0.0,1.0,0.0,0.0,,2,0
11960,female,39.4,A,Non_Verified,bisexual,Submisive,Nobody,17.0,1239.0,1759.0,3.0,0.0,0.0,0.0,,2,29
11961,male,25.4,B,Non_Verified,Heterosexual,Submisive,Nobody,15.0,3.0,1759.0,0.0,1.0,0.0,0.0,,2,0
11962,male,37.3,A,Non_Verified,Homosexual,Dominant,Nobody,0.0,1634.0,1759.0,0.0,0.0,0.0,0.0,,2,0
11963,female,58.7,O,Non_Verified,Heterosexual,Submisive,Nobody,0.0,44.0,1759.0,0.0,0.0,0.0,0.0,,2,0
11964,female,26.6,A,Non_Verified,Heterosexual,Submisive,Nobody_but_maybe,92.0,82.0,1759.0,125.0,0.0,0.0,7.0,"16604,4464,44261,4347",2,6703
11969,female,24.1,H,Non_Verified,bisexual,Switch,Nobody,0.0,1634.0,1759.0,0.0,0.0,0.0,0.0,,2,0
1197,male,23.9,H,Non_Verified,Heterosexual,Submisive,Nobody,0.0,2379.0,2613.0,0.0,0.0,0.0,0.0,,2,0
11971,male,31.7,A,Non_Verified,Heterosexual,Switch,Nobody,0.0,1634.0,1759.0,0.0,0.0,0.0,0.0,,2,0
11972,male,44.7,C,Non_Verified,Heterosexual,Dominant,Women,1.0,7.0,1759.0,1.0,1.0,0.0,0.0,12256,2,146
11976,female,23.1,A,Non_Verified,bisexual,Submisive,Nobody,0.0,542.0,1758.0,0.0,0.0,0.0,0.0,6901,2,0
11978,female,27.4,D,Non_Verified,bicurious,Submisive,Men_and_Women,15.0,1632.0,1758.0,0.0,0.0,0.0,0.0,,2,0
11979,male,56.2,D,Non_Verified,bisexual,Submisive,Nobody,30.0,1208.0,1758.0,0.0,1.0,0.0,0.0,,2,0
11981,male,42.1,B,Non_Verified,Heterosexual,Dominant,Nobody,0.0,1633.0,1758.0,0.0,0.0,0.0,0.0,,2,0
11984,male,53.5,G,Non_Verified,Heterosexual,Dominant,Nobody,,1633.0,1758.0,0.0,0.0,0.0,0.0,,2,0
11988,male,27.8,O,Non_Verified,Heterosexual,Submisive,Nobody,0.0,180.0,1758.0,0.0,0.0,0.0,0.0,,2,0
11989,male,37.1,A,Non_Verified,Heterosexual,Dominant,Men_and_Women,13.0,4.0,1758.0,17.0,0.0,0.0,0.0,"9547,9483,8696,5245,10834,10510,21404,14635,34930,21430,16298,9436,13028,5819,14273,8746,24629,6493",2,0
11990,male,38.1,A,Non_Verified,Heterosexual,Switch,Nobody,0.0,826.0,1758.0,0.0,0.0,0.0,0.0,,2,0
11991,male,52.2,B,Non_Verified,Heterosexual,Dominant,Nobody,0.0,1566.0,1758.0,0.0,0.0,0.0,0.0,,2,0
11992,male,25.3,G,Non_Verified,Heterosexual,Switch,Nobody,0.0,1633.0,1758.0,0.0,0.0,0.0,0.0,,2,4
11994,male,41.5,J,Non_Verified,Heterosexual,Dominant,Women,0.0,3.0,1758.0,0.0,0.0,0.0,0.0,,2,0
11995,female,38.9,A,Non_Verified,bisexual,Switch,Nobody,0.0,1633.0,1758.0,0.0,0.0,0.0,0.0,,2,0
11996,male,39.1,G,Non_Verified,Heterosexual,Switch,Nobody,0.0,1633.0,1758.0,0.0,0.0,0.0,0.0,,2,0
11997,male,35.8,H,Non_Verified,Heterosexual,Submisive,Nobody,0.0,675.0,1758.0,0.0,0.0,0.0,0.0,,2,0
11998,female,28.2,A,Non_Verified,Heterosexual,Submisive,Nobody,0.0,1633.0,1758.0,0.0,0.0,0.0,0.0,,2,0
12,male,25.9,O,Non_Verified,bisexual,Submisive,Men_and_Women,75.0,34.0,2861.0,7.0,0.0,0.0,0.0,,2,0
12001,male,37.0,F,Non_Verified,Heterosexual,Switch,Nobody,0.0,1633.0,1758.0,0.0,0.0,0.0,0.0,,2,0
12002,male,58.7,A,Non_Verified,Heterosexual,Dominant,Nobody,17.0,1.0,1758.0,26.0,0.0,0.0,0.0,,2,85
12004,male,50.3,A,Non_Verified,Heterosexual,Switch,Women,25.0,1.0,1758.0,8.0,3.0,0.0,1.0,,2,3991
12005,female,33.2,A,Non_Verified,Heterosexual,Dominant,Nobody,0.0,1607.0,1758.0,0.0,0.0,0.0,0.0,,2,16
12006,male,33.3,A,Non_Verified,Heterosexual,Dominant,Nobody,15.0,1632.0,1758.0,0.0,1.0,0.0,3.0,,2,0
12009,male,61.9,A,Non_Verified,Heterosexual,Submisive,Nobody,15.0,1402.0,1757.0,0.0,0.0,0.0,0.0,,2,0
12010,female,53.7,B,Non_Verified,bisexual,Submisive,Nobody,15.0,805.0,1757.0,0.0,1.0,0.0,0.0,235,2,1
12011,female,41.8,A,Non_Verified,Heterosexual,Submisive,Men,284.0,60.0,1757.0,350.0,0.0,4.0,17.0,"2460,9483,28357,14952,8627,29544,12330,12787,12763,9178,27079,14306,559,10763,13318,5516,3633",2,29847
12014,female,45.0,L,Non_Verified,bisexual,Submisive,Nobody,0.0,1632.0,1757.0,0.0,0.0,0.0,0.0,,2,0
12015,male,46.4,J,Non_Verified,Heterosexual,Submisive,Nobody,0.0,1632.0,1757.0,0.0,0.0,0.0,0.0,,2,0
12017,male,32.3,A,Non_Verified,Heterosexual,Submisive,Men_and_Women,0.0,1313.0,1757.0,0.0,0.0,0.0,0.0,,2,0
12018,male,35.2,E,Non_Verified,bisexual,Dominant,Men_and_Women,15.0,1549.0,1757.0,0.0,0.0,0.0,0.0,,2,0
12019,male,30.4,E,Non_Verified,Heterosexual,Switch,Nobody,0.0,438.0,1757.0,0.0,0.0,0.0,0.0,,2,5
1202,male,36.5,A,Non_Verified,Heterosexual,Dominant,Nobody,1.0,668.0,2612.0,2.0,2.0,0.0,0.0,,2,0
12020,male,62.0,A,Non_Verified,Heterosexual,Dominant,Nobody,0.0,1632.0,1757.0,0.0,0.0,0.0,0.0,,2,0
12021,male,30.8,B,Non_Verified,Heterosexual,Switch,Nobody,0.0,243.0,1757.0,0.0,0.0,0.0,0.0,,2,0
12022,male,44.4,A,Non_Verified,Heterosexual,Dominant,Nobody,0.0,1632.0,1757.0,0.0,0.0,0.0,0.0,,2,0
12024,male,45.3,G,Non_Verified,Heterosexual,Submisive,Nobody,1.0,185.0,1757.0,1.0,1.0,0.0,0.0,,2,0
12026,male,38.5,A,Non_Verified,Heterosexual,Dominant,Nobody,0.0,1632.0,1757.0,0.0,0.0,0.0,0.0,,2,0
12028,male,32.1,B,Non_Verified,Heterosexual,Switch,Nobody,15.0,1604.0,1757.0,0.0,1.0,0.0,0.0,,2,4
12029,male,38.9,G,Non_Verified,Heterosexual,Dominant,Women,45.0,71.0,1757.0,51.0,0.0,0.0,0.0,"29778,15269,13523,29897,12663,7822,35269",2,698
12030,female,29.3,A,Non_Verified,Heterosexual,Submisive,Nobody,15.0,3.0,1757.0,0.0,0.0,0.0,2.0,"16585,35209,5813",2,360
12032,male,30.7,A,Non_Verified,Heterosexual,Switch,Nobody,0.0,1631.0,1757.0,0.0,0.0,0.0,0.0,,2,0
12033,male,36.5,O,Non_Verified,Heterosexual,Submisive,Nobody,0.0,1613.0,1757.0,0.0,0.0,0.0,0.0,,2,0
12034,male,36.1,A,Non_Verified,Heterosexual,Switch,Nobody,0.0,1562.0,1757.0,0.0,0.0,0.0,0.0,,2,0
12035,female,42.2,M,Non_Verified,Heterosexual,Dominant,Nobody,0.0,1598.0,1757.0,0.0,0.0,0.0,0.0,,2,0
12036,male,53.0,A,Non_Verified,Heterosexual,Switch,Women,0.0,41.0,1757.0,0.0,0.0,0.0,0.0,,2,0
12038,male,46.1,A,Non_Verified,Heterosexual,Dominant,Women,0.0,1631.0,1756.0,0.0,0.0,0.0,0.0,,2,0
1204,male,51.1,A,Non_Verified,Heterosexual,Dominant,Nobody,15.0,906.0,2611.0,0.0,0.0,0.0,0.0,,2,0
12040,male,36.3,F,Non_Verified,Heterosexual,Switch,Women,15.0,1571.0,1756.0,0.0,0.0,0.0,0.0,,2,0
12042,male,28.3,A,Non_Verified,bicurious,Submisive,Nobody,0.0,1520.0,1756.0,0.0,0.0,0.0,0.0,,2,0
12044,male,42.1,A,Non_Verified,Heterosexual,Dominant,Nobody,15.0,4.0,1756.0,0.0,0.0,0.0,0.0,,2,0
12045,male,34.8,A,Non_Verified,Heterosexual,Dominant,Women,65.0,8.0,1756.0,1.0,0.0,0.0,0.0,,2,288
12046,male,46.2,A,Non_Verified,Heterosexual,Switch,Nobody,0.0,1630.0,1756.0,0.0,0.0,0.0,0.0,,2,0
12048,male,32.8,A,Non_Verified,Heterosexual,Submisive,Nobody,0.0,1631.0,1756.0,0.0,0.0,0.0,0.0,,2,0
12051,female,28.7,B,Non_Verified,Heterosexual,Submisive,Nobody,0.0,1631.0,1756.0,0.0,0.0,0.0,0.0,,2,0
12052,male,31.5,G,Non_Verified,Heterosexual,Switch,Nobody,0.0,1631.0,1756.0,0.0,0.0,0.0,0.0,,2,0
12054,male,38.8,G,Non_Verified,Heterosexual,Switch,Women,0.0,1565.0,1756.0,0.0,1.0,0.0,0.0,,2,0
12056,female,29.3,A,Non_Verified,Heterosexual,Submisive,Nobody,0.0,1624.0,1756.0,0.0,0.0,0.0,0.0,,2,0
12057,female,39.0,A,Non_Verified,Heterosexual,Submisive,Nobody,15.0,156.0,1756.0,0.0,0.0,0.0,0.0,,2,1
12058,male,25.9,J,Non_Verified,bisexual,Dominant,Nobody,15.0,1043.0,1756.0,0.0,0.0,0.0,0.0,,2,0
1206,male,37.5,A,Non_Verified,Heterosexual,Dominant,Nobody,0.0,2294.0,2611.0,0.0,0.0,0.0,0.0,,2,0
12060,male,41.1,A,Non_Verified,Heterosexual,Dominant,Women,15.0,81.0,1756.0,0.0,1.0,0.0,3.0,,2,0
12061,male,37.7,J,Non_Verified,Heterosexual,Dominant,Nobody,17.0,36.0,1756.0,6.0,0.0,0.0,0.0,"6101,13514,39059,11796,18805,29404,14537,15597,17368,28898",2,0
12062,male,28.3,E,Non_Verified,Heterosexual,Dominant,Women,15.0,746.0,1756.0,0.0,0.0,0.0,0.0,,2,6
12063,male,48.4,H,Non_Verified,Heterosexual,Dominant,Women,,377.0,1756.0,0.0,0.0,1.0,0.0,"15160,14853",2,3707
12064,female,28.3,A,Non_Verified,bicurious,Switch,Nobody,0.0,1554.0,1756.0,0.0,1.0,0.0,0.0,,2,0
12073,female,25.5,E,Non_Verified,bicurious,Submisive,Men_and_Women,15.0,688.0,1755.0,0.0,0.0,0.0,0.0,"5329,12586,885,12093,5639",2,2340
12074,male,38.6,J,Non_Verified,Heterosexual,Switch,Men_and_Women,0.0,1439.0,1755.0,0.0,0.0,0.0,0.0,,2,45
12075,male,31.7,B,Non_Verified,Heterosexual,Switch,Women,30.0,78.0,1755.0,0.0,0.0,0.0,0.0,,2,0
12076,male,25.1,G,Non_Verified,bisexual,Switch,Women,30.0,311.0,1755.0,0.0,0.0,0.0,0.0,,2,18
12077,male,23.9,N,Non_Verified,Heterosexual,Dominant,Nobody,0.0,1630.0,1755.0,0.0,0.0,0.0,0.0,,2,0
12078,female,25.0,D,Non_Verified,bicurious,Submisive,Nobody,15.0,961.0,1755.0,0.0,0.0,0.0,0.0,,2,0
12080,male,47.0,K,Non_Verified,Heterosexual,Dominant,Women,65.0,16.0,1755.0,0.0,0.0,2.0,0.0,27926,2,22
12083,male,34.9,B,Non_Verified,Heterosexual,Dominant,Nobody,0.0,1566.0,1755.0,0.0,0.0,0.0,0.0,,2,0
12085,female,42.4,M,Non_Verified,bicurious,Submisive,Men_and_Women,1.0,564.0,1755.0,1.0,3.0,0.0,2.0,,2,101
12088,male,29.3,A,Non_Verified,bisexual,Submisive,Nobody,25.0,588.0,1755.0,0.0,0.0,0.0,2.0,16444,2,0
12089,male,25.6,A,Non_Verified,bisexual,Switch,Nobody,15.0,19.0,1755.0,0.0,1.0,0.0,0.0,"14363,5903",2,36
12091,male,32.1,G,Non_Verified,bicurious,Submisive,Nobody,0.0,46.0,1755.0,0.0,0.0,0.0,0.0,,2,0
12092,male,35.0,O,Non_Verified,Heterosexual,Dominant,Nobody,0.0,1208.0,1755.0,0.0,0.0,0.0,0.0,,2,0
12093,female,25.1,E,Non_Verified,bicurious,Switch,Men_and_Women,0.0,1630.0,1755.0,0.0,0.0,0.0,0.0,12073,2,0
12095,male,31.8,A,Non_Verified,Heterosexual,Dominant,Nobody,0.0,1630.0,1755.0,0.0,0.0,0.0,0.0,,2,0
12096,male,46.5,B,Non_Verified,Heterosexual,Dominant,Nobody,0.0,1630.0,1755.0,1.0,0.0,0.0,0.0,,2,0
12097,male,32.1,B,Non_Verified,bicurious,Switch,Nobody,0.0,1630.0,1755.0,0.0,0.0,0.0,0.0,,2,0
12099,male,48.9,B,Verified,bisexual,Dominant,Nobody_but_maybe,155.0,394.0,1755.0,0.0,0.0,0.0,5.0,23928,2,77
121,male,46.7,A,Non_Verified,Heterosexual,Switch,Nobody,30.0,3.0,2848.0,0.0,0.0,0.0,0.0,,2,0
1210,male,47.1,K,Non_Verified,Heterosexual,Dominant,Nobody,15.0,1678.0,2610.0,0.0,0.0,0.0,0.0,,2,0
12100,male,32.2,K,Non_Verified,bisexual,Submisive,Nobody,15.0,15.0,1755.0,0.0,1.0,0.0,0.0,,2,0
12101,male,37.1,A,Non_Verified,Heterosexual,Switch,Women,0.0,991.0,1755.0,0.0,1.0,0.0,0.0,,2,0
12103,male,35.5,B,Non_Verified,bicurious,Submisive,Nobody,0.0,287.0,1755.0,0.0,0.0,0.0,0.0,,2,0
12104,male,28.4,A,Non_Verified,Heterosexual,Dominant,Women,0.0,15.0,1755.0,0.0,0.0,0.0,0.0,15996,2,0
12108,female,32.2,C,Non_Verified,bicurious,Submisive,Nobody,0.0,1629.0,1754.0,0.0,0.0,0.0,0.0,,2,0
12110,male,28.6,C,Non_Verified,Heterosexual,Dominant,Women,20.0,3.0,1754.0,1.0,2.0,0.0,1.0,"22951,42617,20332",2,272
12113,male,51.1,A,Non_Verified,bicurious,Switch,Men_and_Women,0.0,54.0,1754.0,0.0,0.0,0.0,0.0,,2,10
12114,male,27.8,F,Non_Verified,Heterosexual,Switch,Women,0.0,1506.0,1754.0,0.0,0.0,0.0,0.0,,2,0
12115,male,32.1,L,Non_Verified,Heterosexual,Dominant,Nobody,0.0,1534.0,1754.0,0.0,0.0,0.0,0.0,,2,0
12116,female,22.8,C,Non_Verified,Heterosexual,Submisive,Nobody,0.0,1629.0,1754.0,0.0,0.0,0.0,0.0,,2,0
12117,female,34.7,N,Non_Verified,Heterosexual,Dominant,Nobody,37.0,550.0,1754.0,23.0,0.0,0.0,0.0,,2,0
12119,male,50.1,L,Non_Verified,Heterosexual,Submisive,Nobody,0.0,1629.0,1754.0,0.0,0.0,0.0,0.0,,2,0
1212,male,41.5,B,Non_Verified,Heterosexual,Dominant,Nobody,0.0,2087.0,2610.0,0.0,0.0,0.0,0.0,,2,0
12120,male,39.1,A,Non_Verified,Heterosexual,Switch,Nobody,0.0,230.0,1754.0,0.0,0.0,0.0,0.0,,2,0
12121,male,48.0,C,Non_Verified,Heterosexual,Dominant,Nobody,0.0,1629.0,1754.0,0.0,0.0,0.0,0.0,,2,0
12122,male,58.3,A,Non_Verified,Heterosexual,Dominant,Women,0.0,3.0,1754.0,0.0,1.0,0.0,0.0,"6429,12662",2,305
12125,male,41.8,A,Non_Verified,Heterosexual,Submisive,Nobody,0.0,926.0,1754.0,0.0,0.0,0.0,0.0,,2,0
12126,male,41.9,A,Non_Verified,Heterosexual,Dominant,Nobody,0.0,874.0,1754.0,0.0,0.0,0.0,0.0,,2,0
12129,male,52.7,A,Non_Verified,Heterosexual,Dominant,Nobody,0.0,1210.0,1753.0,0.0,0.0,0.0,0.0,,2,0
12130,female,41.5,O,Non_Verified,Heterosexual,Dominant,Men_and_Women,26.0,556.0,1753.0,2.0,1.0,0.0,2.0,"11514,8654,15221,14384",2,5
12132,male,24.2,A,Non_Verified,bisexual,Submisive,Nobody,0.0,1628.0,1753.0,0.0,0.0,0.0,0.0,,2,0
12133,male,37.2,A,Non_Verified,Heterosexual,Dominant,Nobody,0.0,1628.0,1753.0,0.0,0.0,0.0,0.0,,2,0
12136,male,48.1,G,Non_Verified,Heterosexual,Submisive,Nobody,0.0,6.0,1753.0,0.0,0.0,0.0,0.0,,2,13
12137,male,39.8,A,Non_Verified,Heterosexual,Submisive,Nobody_but_maybe,65.0,1.0,1753.0,10.0,0.0,0.0,1.0,,2,44
12139,male,39.0,H,Non_Verified,Heterosexual,Dominant,Women,19.0,877.0,1753.0,7.0,0.0,0.0,2.0,12965,2,3018
12140,male,56.4,G,Non_Verified,Heterosexual,Dominant,Nobody,0.0,1312.0,1753.0,0.0,0.0,0.0,0.0,,2,0
12141,male,38.5,A,Non_Verified,Heterosexual,Dominant,Women,23.0,1407.0,1753.0,4.0,0.0,0.0,1.0,,2,0
12143,male,58.7,L,Non_Verified,Heterosexual,Dominant,Women,15.0,595.0,1753.0,0.0,0.0,0.0,0.0,,2,0
12144,male,37.3,B,Non_Verified,bisexual,Submisive,Nobody,0.0,1628.0,1753.0,0.0,0.0,0.0,0.0,,2,0
12146,female,47.8,G,Non_Verified,Heterosexual,Dominant,Nobody,0.0,1494.0,1752.0,0.0,0.0,0.0,0.0,,2,0
12149,male,21.6,E,Non_Verified,Heterosexual,Submisive,Women,30.0,8.0,1752.0,0.0,2.0,0.0,0.0,,2,0
12150,male,46.5,A,Non_Verified,Heterosexual,Submisive,Nobody,0.0,1500.0,1752.0,0.0,0.0,0.0,0.0,,2,0
12152,male,30.0,E,Non_Verified,Heterosexual,Switch,Nobody,50.0,12.0,1752.0,0.0,1.0,0.0,0.0,,2,71
12155,female,35.7,F,Non_Verified,bisexual,Submisive,Nobody,15.0,1620.0,1752.0,0.0,0.0,0.0,0.0,,2,0
12156,male,32.5,G,Non_Verified,Heterosexual,Dominant,Nobody,0.0,1166.0,1752.0,0.0,0.0,0.0,0.0,,2,0
12157,female,26.0,A,Non_Verified,Homosexual,Submisive,Women,5.0,1004.0,1752.0,0.0,0.0,0.0,1.0,,2,0
12158,male,24.2,B,Non_Verified,bicurious,Submisive,Nobody,0.0,1557.0,1752.0,0.0,0.0,0.0,0.0,,2,0
12160,male,23.6,A,Non_Verified,Heterosexual,Switch,Nobody,0.0,1627.0,1752.0,0.0,0.0,0.0,0.0,,2,0
12161,male,41.1,A,Non_Verified,Heterosexual,Dominant,Women,0.0,221.0,1752.0,0.0,0.0,0.0,0.0,,2,3
12162,male,24.7,G,Non_Verified,Heterosexual,Submisive,Nobody,0.0,1627.0,1752.0,0.0,0.0,0.0,0.0,,2,0
12163,male,31.7,B,Non_Verified,Homosexual,Submisive,Nobody,0.0,1627.0,1752.0,0.0,0.0,0.0,0.0,,2,0
12165,male,41.3,A,Non_Verified,Heterosexual,Dominant,Nobody,0.0,1440.0,1752.0,0.0,0.0,0.0,0.0,,2,0
12166,male,45.3,A,Non_Verified,Heterosexual,Switch,Women,15.0,6.0,1752.0,0.0,0.0,0.0,0.0,16444,2,0
12168,male,48.7,A,Non_Verified,Heterosexual,Dominant,Men_and_Women,0.0,1626.0,1752.0,0.0,0.0,0.0,0.0,,2,0
12169,male,24.0,B,Non_Verified,Homosexual,Dominant,Nobody,0.0,1615.0,1752.0,0.0,0.0,0.0,0.0,,2,0
12171,female,50.3,C,Non_Verified,bisexual,Switch,Nobody,0.0,1626.0,1751.0,0.0,0.0,0.0,0.0,,2,0
12172,male,41.8,M,Non_Verified,Heterosexual,Dominant,Nobody,37.0,558.0,1751.0,4.0,0.0,0.0,0.0,,2,113
12173,male,41.1,F,Non_Verified,bisexual,Submisive,Nobody,0.0,1626.0,1751.0,0.0,0.0,0.0,0.0,,2,0
12175,male,50.0,A,Non_Verified,Heterosexual,Dominant,Women,0.0,87.0,1751.0,0.0,0.0,0.0,0.0,,2,1
12176,male,35.0,B,Non_Verified,Heterosexual,Dominant,Women,20.0,1.0,1751.0,0.0,1.0,0.0,1.0,,2,0
12178,male,37.8,A,Non_Verified,Heterosexual,Dominant,Women,0.0,708.0,1751.0,0.0,0.0,0.0,0.0,,2,49
12180,male,37.7,A,Non_Verified,Heterosexual,Submisive,Nobody,15.0,1.0,1751.0,0.0,0.0,0.0,0.0,,2,0
12180,male,37.7,A,Non_Verified,Heterosexual,Submisive,Nobody,15.0,1.0,1751.0,0.0,0.0,0.0,0.0,,2,0
12181,male,22.6,O,Non_Verified,bisexual,Switch,Nobody,0.0,944.0,1751.0,0.0,0.0,0.0,0.0,,2,0
12183,female,41.5,A,Non_Verified,Heterosexual,Submisive,Nobody,0.0,1626.0,1751.0,0.0,0.0,0.0,0.0,,2,0
12184,male,39.1,B,Non_Verified,Heterosexual,Dominant,Nobody,0.0,1626.0,1751.0,0.0,0.0,0.0,0.0,,2,0
12185,male,34.8,B,Non_Verified,bisexual,Switch,Nobody,0.0,1626.0,1751.0,0.0,0.0,0.0,0.0,,2,0
12186,male,33.5,A,Non_Verified,Heterosexual,Switch,Women,22.0,35.0,1751.0,11.0,7.0,4.0,4.0,"6597,30348,4813,22639,26971,22828",2,410
12187,male,27.3,A,Non_Verified,Homosexual,Submisive,Nobody,15.0,1626.0,1751.0,0.0,0.0,0.0,0.0,,2,0
12188,male,56.1,N,Non_Verified,Homosexual,Submisive,Nobody,65.0,1444.0,1751.0,0.0,0.0,0.0,0.0,,2,5
1219,male,46.8,H,Non_Verified,Heterosexual,Dominant,Nobody,15.0,2301.0,2609.0,0.0,0.0,0.0,0.0,,2,0
12193,male,40.3,A,Non_Verified,Heterosexual,Switch,Nobody,0.0,886.0,1751.0,0.0,0.0,0.0,0.0,,2,0
12194,female,46.7,A,Non_Verified,Heterosexual,Submisive,Nobody,0.0,1132.0,1751.0,0.0,0.0,0.0,0.0,,2,0
12195,male,39.3,A,Non_Verified,Heterosexual,Dominant,Nobody,0.0,886.0,1751.0,0.0,0.0,0.0,0.0,9204,2,0
12197,male,37.3,A,Non_Verified,Heterosexual,Switch,Nobody,0.0,1599.0,1751.0,0.0,0.0,0.0,0.0,,2,0
